employee_id_hash,pa_periode_id,performance_score,performance_rating,assessment_date
71463aaacf046fa24e7dfa4558607545,40,46,Need Improvement,2024-10-08
30a237d18c50f563cba4531f1db44acf,40,84,,2024-10-09
e36286b94d3c219f414e0427e5f73aa5,40,90,,2024-10-09
7fa215c9efebb3811a7ef58409907899,40,84,,2024-10-09
2ca65f58e35d9ad45bf7f3ae5cfd08f1,40,72,Average,2024-10-09
096ffc299200f51751b08da6d865ae95,40,91,Good,2024-10-08
bf62768ca46b6c3b5bea9515d1a1fc45,40,84,Average,2024-10-08
bf62768ca46b6c3b5bea9515d1a1fc45,36,83,Average,2024-10-09
740a02d0786a4239a62076f650cd26da,40,91,Good,2024-10-09
b65f2ecd2900ba6ae49a14d9c4b16fb4,35,114,Excellent,2025-01-10
fb4c48608ce8825b558ccf07169a3421,40,102,Excellent,2024-10-02
abd815286ba1007abfbb8415b83ae2cf,40,81,Average,2024-10-03
f81dee42585b3814de199b2e88757f5c,40,81,Average,2024-10-09
b49d4455d64520060ac01fb5a3c757e4,40,76,Average,2024-10-09
582967e09f1b30ca2539968da0a174fa,40,99,Good,2024-10-09
70b8fe090143d5778c8a26ae17e21df5,40,81,Average,2024-10-10
f550e0ba9e1c4e8bb4a5ed0ac23a952d,40,90,Good,2024-10-09
7e3315fe390974fcf25e44a9445bd821,40,86,Good,2024-10-09
7f278ad602c7f47aa76d1bfc90f20263,40,100,,2024-10-09
caa89215e67b35d504b99a0b22f1c56d,40,85,Good,2024-10-09
c12d1f7cc7c4b41a125b5752d1238b03,40,96,Good,2024-10-09
618b0fffdfdb50766e4d51574bc4e533,35,85,Average,2024-05-07
3e441eec3456b703a4fe741005f3981f,40,80,Average,2024-10-09
618b0fffdfdb50766e4d51574bc4e533,40,87,Good,2024-10-09
205e73579f21c2ed134dbd6ce7e4a1ea,40,94,Good,2024-10-09
6074c6aa3488f3c2dddff2a7ca821aab,40,91,Good,2024-10-09
0dd1bc593a91620daecf7723d2235624,40,92,Good,2024-10-09
d58f855fdcc76daf232aee454c4e59f7,40,88,Good,2024-10-09
aa0d2a804a3510442f2fd40f2100b054,40,89,Good,2024-10-09
adf8d7f8c53c8688e63a02bfb3055497,40,88,Good,2024-10-09
d4ec33c0c23ae3c91764fcc625108a5a,40,83,Average,2024-10-09
240c945bb72980130446fc2b40fbb8e0,40,89,Good,2024-10-09
03b2ceb73723f8b53cd533e4fba898ee,40,88,Good,2024-10-09
a5cdd4aa0048b187f7182f1b9ce7a6a7,35,83,Average,2023-12-29
88fcf48a99a38a0ffb078d0d5762dc1b,35,80,Average,2024-08-14
237168031d88451c78fd8d6d6378c0b2,36,89,Good,2025-07-15
2e6d9c6052e99fcdfa61d9b9da273ca2,40,94,Good,2024-10-09
43e04dd08bb1305428b0c9c8d8a2660a,40,88,Good,2024-10-09
e761813f83dfc86fa1c6e0da5510c3b8,40,78,Average,2024-10-09
59b1deff341edb0b76ace57820cef237,40,95,Good,2024-10-09
4b17d3264fd9070a5be706c853ccd720,40,130,Excellent,2024-10-07
c96ebeee051996333b6d70b2da6191b0,40,92,Good,2024-10-09
f58c9875ac84dfe1fbe91b918773d050,40,91,Good,2024-10-09
c96ebeee051996333b6d70b2da6191b0,35,97,Good,2024-01-09
f8ea2e8463760785106490befc78c339,40,40,Need Improvement,2024-10-09
f64b2463cf1dba199491c885dff932f3,40,75,Excellent,2024-10-09
494c08f7a144d3cc4cfa661ed1244039,40,82,Average,2024-10-09
31bd51a7403b980bf1039518120712e0,40,92,Good,2024-10-10
d8c24ca8f23c562a5600876ca2a550ce,40,96,Good,2024-10-10
afa299a4d1d8c52e75dd8a24c3ce534f,35,75,Average,2024-05-08
abec16f483abb4f1810ca029aadf8446,40,80,Average,2024-10-09
afa299a4d1d8c52e75dd8a24c3ce534f,40,77,Average,2024-10-10
3a09a524440d44d7f19870070a5ad42f,40,70,Average,2024-10-10
e593c562359c3c2e42a22b808d3383e7,40,79,Average,2024-10-09
c78c347465f4775425c059ea101c131f,36,91,Good,2024-10-10
35a0f1963430da063133ba27d695f851,40,92,Good,2024-10-10
761e6675f9e54673cc778e7fdb2823d2,40,110,Excellent,2024-10-10
679d8bbd776e0bbf3b044306c5be94ae,40,76,Average,2024-10-09
e1228be46de6a0234ac22ded31417bc7,40,86,Good,2024-10-10
0b5e29aa1acf8bdc5d8935d7036fa4f5,40,45,Need Improvement,2024-10-07
31a262d6247f3513b19d1149102e116d,35,92,Good,2024-01-09
28a543c2a9eee8c0d6fbfaff7ca7e224,40,100,Excellent,2024-10-10
5553cfaf751a4b14960b7581a20bc142,40,91,Good,2024-10-10
0d0871f0806eae32d30983b62252da50,40,92,Good,2024-09-30
c78c347465f4775425c059ea101c131f,40,91,Good,2024-10-10
9b8f0779badbad3b46d6718ee95a68ff,40,84,Average,2024-10-10
a8ed71126b12732b838cee58de4efe3f,40,75,Average,2024-10-10
db095bd14b838cbf3abf886f492c721b,40,96,Good,2024-10-10
af1b5754061ebbd4412adfb34c8d3534,40,82,Excellent,2024-10-10
3fa146219c48a4393aace23e8f353125,40,91,Excellent,2024-10-10
9823c9091899dc6f227f9133ba2dfd30,40,75,Average,2024-10-10
9cf742e94f29f454ac42ff68f37d5cc4,35,97,Good,2023-07-26
94ef7214c4a90790186e255304f8fd1f,40,89,Good,2024-10-11
8c96a3d5e1a41ee7925daa5a4dc0c25a,40,53,Need Improvement,2024-10-10
2ed80f6311c1825feb854d78fa969d34,40,91,Good,2024-10-10
8cbe9ce23f42628c98f80fa0fac8b19a,40,117,Excellent,2024-10-10
df42e2244c97a0d80d565ae8176d3351,40,83,Average,2024-10-10
254ed7d2de3b23ab10936522dd547b78,40,90,Good,2024-10-10
7ec3b3cf674f4f1d23e9d30c89426cce,40,74,Average,2024-10-10
db9ad56c71619aeed9723314d1456037,40,82,Average,2024-10-11
0b105cf1504c4e241fcc6d519ea962fb,40,60,Good,2024-10-10
9649dec6196d730c5e024f204477d8d1,40,80,Average,2024-10-10
5c8e07660e3000f141dda8b83107ed6e,40,85,Good,2024-10-10
2cbd9c540641923027adb8ab89decc05,40,91,Good,2024-10-10
97250eb3250c1fa40a321076d5be217d,40,83,Average,2024-10-10
1a4ab15f37a1d2341d947a9996ddfbf7,40,103,Excellent,2024-10-10
1bc2029a8851ad344a8d503930dfd7f7,40,89,Good,2024-10-10
671d8d05d795091118b1344f715307c4,40,80,,2024-10-10
57cd30d9088b0185cf0ebca1a472ff1d,40,86,Good,2024-10-10
d56b9fc4b0f1be8871f5e1c40c0067e7,40,92,Good,2024-10-10
a8f12d9486cbcc2fe0cfc5352011ad35,40,137,Excellent,2024-10-10
64d52e08cc03e6090bc1ef30b73ccb85,40,104,Excellent,2024-10-10
7d571e5c15bad5ef8c4352ce7a1d9e78,40,99,Good,2024-10-11
781397bc0630d47ab531ea850bddcf63,40,83,Average,2024-10-10
dfbd282c18300fa0eccceea6c5fac41f,40,93,Good,2024-10-11
2122c699d5e3d2fa6690771845bd7904,40,86,Good,2024-10-11
a753a43564c29148df3150afb4475440,40,98,Good,2024-10-11
df263d996281d984952c07998dc54358,36,80,Average,2024-10-11
602443a3d6907117d8b4a308844e963e,40,68,Average,2024-10-10
a8badd37c221a3f19d9ad0ac2196849a,40,69,Excellent,2024-10-11
4fc848051e4459b8a6afeb210c3664ec,40,82,Average,2024-10-11
87ae6fb631f7c8a627e8e28785d9992d,40,100,Excellent,2024-10-11
df263d996281d984952c07998dc54358,40,80,Average,2024-10-11
6e923226e43cd6fac7cfe1e13ad000ac,40,89,Good,2024-10-11
df263d996281d984952c07998dc54358,35,70,Average,2024-10-11
11bcd3c1d43688891ed23f5677a174ea,40,86,Good,2024-10-11
2b346a0aa375a07f5a90a344a61416c4,40,89,Good,2024-10-11
1be883eec3231f9fe43c35bd1b4b3bb5,41,106,Excellent,2024-10-10
4764f37856fc727f70b666b8d0c4ab7a,40,81,Average,2024-10-11
311abb492a69fe7da41be858fdd2aae8,40,92,Good,2024-10-11
ca4b33532855080dfa79cf8a925d146d,40,66,Average,2024-10-10
5505712229fb1eb500efadddc0353264,40,84,Average,2024-10-11
da647c549dde572c2c5edc4f5bef039c,40,80,Average,2024-10-11
71d7232b9fed020ca23729017873089e,40,97,Good,2024-10-11
dc727151e5d55dde1e950767cf861ca5,40,89,Good,2024-10-11
ab8df9f7733db5611fd53748f1db282e,40,90,Good,2024-10-11
24e01830d213d75deb99c22b9cd91ddd,40,73,Excellent,2024-10-10
354ac345fd8c6d7ef634d9a8e3d47b83,40,42,Need Improvement,2024-10-10
5487e79fa0ccd0b79e5d4a4c8ced005d,40,103,Excellent,2024-10-11
080c993fb3b58e26c1d2265bf9da0af3,40,94,,2024-10-10
88fcf48a99a38a0ffb078d0d5762dc1b,40,90,Good,2024-10-03
42c8938e4cf5777700700e642dc2a8cd,40,90,Good,2024-10-11
66bf858e119401396053e04633d95637,40,77,Average,2024-10-11
4fc28b7093b135c21c7183ac07e928a6,40,85,Good,2024-10-11
13e36f06c66134ad65f532e90d898545,40,76,Average,2024-10-11
8da57fac3313174128cc5f13328d4573,40,81,Average,2024-10-11
4175a4b46a45813fccf4bd34c779d817,40,83,Average,2024-10-11
be3b0b544433b768685e3436621590ff,40,83,Average,2024-10-11
b085c4fa543afe32970749f5e2bcdc6a,40,73,Average,2024-10-11
a3048e47310d6efaa4b1eaf55227bc92,40,80,Average,2024-10-11
97f081d3b1b352e9d1aaa2225dd6bb16,40,78,Average,2024-10-11
1d2a48c55f6f10010887cc7d849469a1,40,89,Good,2024-10-11
2ba3c4b9390cc43edb94e42144729d33,40,70,Average,2024-10-11
9308b0d6e5898366a4a986bc33f3d3e7,40,84,Average,2024-10-11
d880067f879409df09ac50ba315707aa,40,79,Average,2024-10-11
37db6bb5f1db992df92a919d20757eec,40,86,Good,2024-10-11
1bf50aaf147b3b0ddd26a820d2ed394d,40,92,Good,2024-10-11
3fc0a5dc1f5757c71b88be8adbfd10e9,40,88,Good,2024-10-11
da647c549dde572c2c5edc4f5bef039c,35,0,,2024-10-11
576d026223582a390cd323bef4bad026,40,76,Average,2024-10-11
cba0a4ee5ccd02fda0fe3f9a3e7b89fe,40,95,Good,2024-10-11
1597d21403f63da1bb0539592597a525,40,79,Average,2024-10-11
a928731e103dfc64c0027fa84709689e,40,80,Average,2024-10-11
ac52c626afc10d4075708ac4c778ddfc,40,85,Good,2024-10-11
6236c78e73f52110ae39e588ba88de0b,40,89,Good,2024-10-11
4175f2ebb265d58c6d8877841d016d08,40,77,Average,2024-10-11
b55ec28c52d5f6205684a473a2193564,40,190,Excellent,2024-10-11
78e8dffe65a2898eef68a33b8db35b78,40,100,,2024-10-11
989652eef28bc49eec908063ba36a854,40,63,Average,2024-10-11
9565f1cd832c9675c76672081c819342,40,34,Need Improvement,2024-10-11
33805671920f0d02e6d18f630985aace,40,100,Excellent,2024-10-11
d045c59a90d7587d8d671b5f5aec4e7c,40,83,Average,2024-10-11
b426b30042abbc15e363cb679bbc937d,36,92,Good,2025-07-11
2151b4c76b4dcb048d06a5c32942b6f6,40,89,Good,2024-10-11
ccf8111910291ba472b385e9c5f59099,40,278,Excellent,2024-10-11
56db57b4db0a6fcb7f9e0c0b504f6472,40,92,Good,2024-10-11
5e0f17d9e09d1881692cf84a3b869f75,40,80,Average,2024-10-11
d3802b1dc0d80d8a3c8ccc6ccc068e7c,40,105,Excellent,2024-10-11
8d9a6e908ed2b731fb96151d9bb94d49,40,87,Good,2024-10-11
86098ef82c97fa789a47a8d2e8800794,40,73,Average,2024-10-11
43feaeeecd7b2fe2ae2e26d917b6477d,40,110,,2024-10-14
5fc7c9bd1fcb12799f02da8adfa4954f,40,87,Good,2024-10-11
7ec69dd44416c46745f6edd947b470cd,40,82,Average,2024-10-11
c56a022b15250525f8b9bdfc41a13152,40,84,Average,2024-10-11
3a2a9aef4cbed81244820a091667c0bd,40,83,Average,2024-10-11
2a9d121cd9c3a1832bb6d2cc6bd7a8a7,40,90,Good,2024-10-14
b28d8e3ccb1ff9d46fa2d9e70222c9e7,40,96,Good,2024-10-11
d554f7bb7be44a7267068a7df88ddd20,40,96,Good,2024-10-11
5a0b8489ce264d4ff8dac4cce46ff8a0,40,79,,2024-10-14
a4bd4d2b1cc64abf1fffb8103da2b890,40,91,Good,2024-10-02
fc8fdb29501a6289b7bc8b0bdd8155df,40,97,,2024-10-14
1e747ddbea997a1b933aaf58a7953c3c,41,92,Good,2024-10-14
f51238cd02c93b89d8fbee5667d077fc,40,94,Good,2024-10-15
f5e62af885293cf4d511ceef31e61c80,40,73,Average,2024-10-15
038d5463327addf90d282c35be4c5eb1,36,77,Average,2025-07-15
217eedd1ba8c592db97d0dbe54c7adfc,36,89,Good,2024-10-14
217eedd1ba8c592db97d0dbe54c7adfc,40,87,Good,2024-10-14
20546457187cf3d52ea86538403e47cc,35,95,Good,2024-10-14
fccb60fb512d13df5083790d64c4d5dd,28,62,,2024-10-15
9b523b0c92185f39a0da77a82c51b46a,36,85,Need Improvement,2024-12-10
217eedd1ba8c592db97d0dbe54c7adfc,35,87,Good,2024-10-14
29e1c59be16c852670e3be302e8c303b,40,118,Excellent,2024-12-10
2548a4ac7ad6eddd035bced24ec6d964,35,0,,2024-12-10
24896ee4c6526356cc127852413ea3b4,40,103,Excellent,2024-10-15
eed5af6add95a9a6f1252739b1ad8c24,28,77,Average,2024-10-15
2f885d0fbe2e131bfc9d98363e55d1d4,40,92,Good,2024-10-15
f621585df244e9596dc70a39b579efb1,40,68,Average,2024-10-15
31784d9fc1fa0d25d04eae50ac9bf787,40,85,Good,2024-10-14
491442df5f88c6aa018e86dac21d3606,40,100,Excellent,2024-10-14
a613863f6a3ada47ae5bca2a558872d1,36,98,Good,2025-07-15
86098ef82c97fa789a47a8d2e8800794,36,83,Average,2025-07-15
8b5040a8a5baf3e0e67386c2e3a9b903,36,96,Good,2025-07-15
d630553e32ae21fb1a6df39c702d2c5c,40,105,Excellent,2024-10-16
9d068c869fd3e03fc606ec297fcd00be,40,99,Good,2024-10-15
53edebc543333dfbf7c5933af792c9c4,36,93,Good,2025-07-15
576d026223582a390cd323bef4bad026,36,73,Average,2025-07-15
5db60c98209913790e4fcce4597ee37c,36,86,Good,2025-07-15
2cbd9c540641923027adb8ab89decc05,36,96,Good,2025-07-15
65cc2c8205a05d7379fa3a6386f710e1,35,100,,2024-10-16
59b1deff341edb0b76ace57820cef237,36,90,Good,2025-07-15
bf62768ca46b6c3b5bea9515d1a1fc45,35,83,Average,2024-10-16
9426c311e76888b3b2368150cd05f362,40,78,Average,2024-10-16
20546457187cf3d52ea86538403e47cc,40,95,Good,2024-10-15
fd00d3474e495e7b6d5f9f575b2d7ec4,36,73,Average,2025-07-15
3d8e28caf901313a554cebc7d32e67e5,40,95,Excellent,2024-10-16
50d2d2262762648589b1943078712aa6,35,76,Average,2024-10-16
cba0a4ee5ccd02fda0fe3f9a3e7b89fe,36,89,Good,2025-07-15
8133415ea4647b6345849fb38311cf32,36,104,Excellent,2025-07-15
fa3a3c407f82377f55c19c5d403335c7,36,77,Average,2025-07-15
8396b14c5dff55d13eea57487bf8ed26,36,100,Excellent,2025-07-15
25df35de87aa441b88f22a6c2a830a17,6,63,Need Improvement,2025-07-15
d2ed45a52bc0edfa11c2064e9edee8bf,40,93,Good,2024-10-16
be3b0b544433b768685e3436621590ff,36,92,Good,2025-07-15
d8074a35855a7f4935e3e19222d9a9eb,36,84,Average,2025-07-15
eaae5e04a259d09af85c108fe4d7dd0c,36,82,Average,2024-10-16
eaae5e04a259d09af85c108fe4d7dd0c,35,77,Average,2024-10-16
65cc2c8205a05d7379fa3a6386f710e1,36,100,,2024-10-16
a58149d355f02887dfbe55ebb2b64ba3,6,65,Average,2025-07-15
7612936dcc85282c6fa4dd9d4ffe57f1,36,93,Good,2025-07-15
4ff6fa96179cdc2838e8d8ce64cd10a7,6,0,,2025-07-15
d10ec7c16cbe9de8fbb1c42787c3ec26,36,101,Excellent,2025-07-15
c4ca4238a0b923820dcc509a6f75849b,35,68,,2025-07-15
50d2d2262762648589b1943078712aa6,36,75,Average,2024-10-16
883e881bb4d22a7add958f2d6b052c9f,40,100,Excellent,2024-10-18
06f7c042b76e4b04f698c75b7b2777ea,40,88,Good,2024-10-17
66368270ffd51418ec58bd793f2d9b1b,28,79,Average,2024-10-16
8b5040a8a5baf3e0e67386c2e3a9b903,40,101,Excellent,2024-10-01
a3842ed7b3d0fe3ac263bcabd2999790,40,32,,2024-10-15
04c6906524cd877e833fe26ddaddc62f,40,44,Need Improvement,2024-10-15
0f3c5d0c3666eec8cd311bec6d878915,40,91,Good,2024-10-15
4764f37856fc727f70b666b8d0c4ab7a,36,89,Good,2025-07-15
532b81fa223a1b1ec74139a5b8151d12,40,74,Average,2024-10-18
9b2f00f37307f2c2f372acafe55843f3,40,96,,2024-10-17
13e36f06c66134ad65f532e90d898545,36,92,Good,2025-07-15
a5bad363fc47f424ddf5091c8471480a,36,93,,2025-07-15
f9fe83f1ea3dd2108188fb7bf8aa5b3c,40,97,Good,2024-10-17
f0bf4a2da952528910047c31b6c2e951,36,88,Good,2025-07-15
fb2fcd534b0ff3bbed73cc51df620323,6,31,Need Improvement,2025-07-15
2122c699d5e3d2fa6690771845bd7904,36,90,Good,2025-07-15
a34bacf839b923770b2c360eefa26748,40,121,Excellent,2024-10-17
0de5d1a081a3095d62b416e44e055e7a,40,92,Good,2024-10-14
51f3eb940fd73a19119534c063967bff,40,82,Average,2024-10-17
3e33b970f21d2fc65096871ea0d2c6e4,40,69,Average,2024-10-17
1340ccf24722f02bbc81b3822ce23d4c,40,87,Good,2024-10-17
5db60c98209913790e4fcce4597ee37c,40,75,Average,2024-10-18
51f3eb940fd73a19119534c063967bff,36,85,Good,2025-07-15
2ba3c4b9390cc43edb94e42144729d33,36,80,Average,2025-07-15
a577dad7e00eaad256c112c836f55b11,36,88,Good,2025-07-15
3b3dbaf68507998acd6a5a5254ab2d76,40,107,,2024-10-17
34186e9eb70e30487210b962e867b742,40,89,Good,2024-10-18
0efe32849d230d7f53049ddc4a4b0c60,40,100,Excellent,2024-10-18
da0d1111d2dc5d489242e60ebcbaf988,40,95,Good,2024-10-18
ec16c57ed363c5ca91a3e5e5b88fe502,40,85,Good,2024-10-17
f3c89b7be367aa4246f90aa007efe525,40,74,Average,2024-10-17
c2aee86157b4a40b78132f1e71a9e6f1,40,133,Excellent,2024-10-18
764a9f2462bf088af07b6ae6c107e62c,40,96,Good,2024-12-10
14678db82874f1456031fcc05a3afaf6,40,217,Excellent,2024-10-17
74791edf1f8e8b8289a5067737630874,40,91,Good,2024-10-11
f569c3d708a7558b3049d2896d2b6ce1,40,97,Good,2024-10-17
ce78d1da254c0843eb23951ae077ff5f,40,102,Excellent,2024-10-17
6fe43269967adbb64ec6149852b5cc3e,40,63,Average,2024-10-17
1da546f25222c1ee710cf7e2f7a3ff0c,40,87,,2024-10-17
a5bad363fc47f424ddf5091c8471480a,40,98,Good,2024-10-16
0c7119e3a6a2209da6a5b90e5b5b75bd,40,78,,2024-10-17
cbfe5681369338a48e2d1b63998099d6,40,80,Average,2024-10-11
3cef96dcc9b8035d23f69e30bb19218a,42,91,Good,2024-11-18
cf8d8c66b1212720e569b0bd67695451,42,89,Good,2024-11-18
00c17237d011cca999f55a43db2ce040,40,85,Good,2024-10-21
8d317bdcf4aafcfc22149d77babee96d,40,82,Average,2024-10-25
9854d7afce413aa13cd0a1d39d0bcec5,40,87,Good,2024-10-18
66bf858e119401396053e04633d95637,36,89,Good,2025-07-15
7070f9088e456682f0f84f815ebda761,40,87,Good,2024-10-17
d464b5ac99e74462f321c06ccacc4bff,40,90,Good,2024-10-21
2b346a0aa375a07f5a90a344a61416c4,36,90,Good,2025-07-15
27b587bbe83aecf9a98c8fe6ab48cacc,40,87,Good,2024-12-09
fea16e782bc1b1240e4b3c797012e289,40,81,Average,2024-12-09
d0f5722f11a0cc839fa2ca6ea49d8585,35,0,,2024-11-22
98f13708210194c475687be6106a3b84,40,101,Excellent,2024-10-21
9232fe81225bcaef853ae32870a2b0fe,42,91,Good,2024-11-18
eeb69a3cb92300456b6a5f4162093851,42,91,Good,2024-11-18
04fcc65450efcccdc9869442c3e36310,40,86,Good,2024-10-18
2458ab18be2a140a1cfb932dd96f25d6,36,88,Good,2025-07-15
92977ae4d2ba21425a59afb269c2a14e,42,93,Good,2024-11-18
c678aec6e828c899b32a099c14ee882c,40,92,Good,2024-11-19
9cf742e94f29f454ac42ff68f37d5cc4,40,96,Good,2024-10-21
ef4e3b775c934dada217712d76f3d51f,42,93,Good,2024-11-18
33ef701c8059391708f1c3ddbe9f1f81,40,104,Excellent,2024-10-21
8065d07da4a77621450aa84fee5656d9,42,91,Good,2024-11-18
a3d68b461bd9d3533ee1dd3ce4628ed4,42,100,Excellent,2024-11-18
168908dd3227b8358eababa07fcaf091,42,86,Good,2024-11-18
4311359ed4969e8401880e3c1836fbe1,42,89,Good,2024-11-18
27b587bbe83aecf9a98c8fe6ab48cacc,41,87,Good,2024-12-09
cc1aa436277138f61cda703991069eaf,42,91,Good,2024-11-18
898aef0932f6aaecda27aba8e9903991,40,88,Good,2024-12-09
898aef0932f6aaecda27aba8e9903991,41,71,,2024-12-09
fea16e782bc1b1240e4b3c797012e289,41,80,Average,2024-01-18
67d16d00201083a2b118dd5128dd6f59,41,100,Excellent,2024-11-13
a18630ab1c3b9f14454cf70dc7114834,40,93,Good,2024-12-09
a18630ab1c3b9f14454cf70dc7114834,41,93,,2024-12-09
b67fb3360ae5597d85a005153451dd4e,40,91,Good,2024-12-09
b67fb3360ae5597d85a005153451dd4e,41,93,Good,2024-12-09
a18630ab1c3b9f14454cf70dc7114834,35,90,Good,2024-12-09
5cf68969fb67aa6082363a6d4e6468e2,40,98,Good,2024-12-10
549406198764950208345d143aa67c7d,40,90,Good,2024-12-10
d6525aa8638c1d8d4da535fbb1a5fc80,40,92,Good,2024-12-09
ca172e964907a97d5ebd876bfdd4adbd,41,71,Average,2024-12-09
ca172e964907a97d5ebd876bfdd4adbd,40,75,Average,2024-12-09
64a7157cf3932bf74755aa3cf586f2ec,40,91,Good,2024-12-10
812214fb8e7066bfa6e32c626c2c688b,40,100,Excellent,2024-12-10
415185ea244ea2b2bedeb0449b926802,41,91,Good,2024-12-09
d6525aa8638c1d8d4da535fbb1a5fc80,41,91,Good,2024-12-09
9425be43ba92c2b4454ca7bf602efad8,40,92,Good,2024-12-10
94ef7214c4a90790186e255304f8fd1f,41,115,Excellent,2024-12-09
7d2a383e54274888b4b73b97e1aaa491,40,102,Excellent,2024-12-10
394868456436dbe743e4380554c0493a,40,99,Good,2024-12-10
d90e5b6628b4291225cba0bdc643c295,40,89,Good,2024-12-09
54ebdfbbfe6c31c39aaba9a1ee83860a,40,92,Good,2024-12-10
7da18d0326a9f46a4817e19c805819ae,40,90,Good,2024-12-10
2751fae77b24c37382cf6464173d145e,36,50,Need Improvement,2025-07-15
9a32ff36c65e8ba30915a21b7bd76506,36,91,Good,2024-12-10
d90e5b6628b4291225cba0bdc643c295,41,91,Good,2024-12-09
6a61d423d02a1c56250dc23ae7ff12f3,6,77,Average,2025-07-15
b28d7c6b6aec04f5525b453411ff4336,40,90,Good,2024-12-10
6f611188ad4a81ffc2edab83b0705d76,40,91,Good,2024-12-10
a4a8a31750a23de2da88ef6a491dfd5c,40,100,Excellent,2024-12-10
48a79bcf6049ad894ef98cbc17afec96,36,100,Excellent,2025-07-15
4f8bc5ac1dc2b49434efe9e72f183de8,40,90,Good,2024-12-10
587b7b833034299fdd5f4b10e7dc9fca,40,90,Good,2024-12-10
3e195b0793297114c668f772c6e2d9ba,40,99,Good,2024-12-10
16738419b15b05e74e1ecb164430bfa8,40,99,Good,2024-12-10
27b587bbe83aecf9a98c8fe6ab48cacc,36,97,Good,2024-07-18
56e6a93212e4482d99c84a639d254b67,36,105,Excellent,2024-12-10
e92e1b476bb5262d793fd40931e0ed53,40,91,Good,2024-12-10
132d6c1408f2492456848667346b54b6,40,94,Good,2024-12-10
d7b431b1a0cc5f032399870ff4710743,6,84,Average,2025-07-15
1517c8664be296f0d87d9e5fc54fdd60,40,96,Good,2024-12-10
298f587406c914fad5373bb689300433,40,94,Good,2024-12-10
db8419f41d890df802dca330e6284952,40,90,Good,2024-12-10
ccc81a97c1535f9a631b9db584a264e4,40,100,Excellent,2024-12-10
9d949c3d8baa0f9df6f22c4661946a61,40,90,Good,2024-12-10
16738419b15b05e74e1ecb164430bfa8,41,100,Excellent,2024-12-10
e8d66338fab3727e34a9179ed8804f64,40,99,Good,2024-12-10
298f587406c914fad5373bb689300433,41,95,Good,2024-12-10
9a32ff36c65e8ba30915a21b7bd76506,40,99,Good,2024-12-10
d25a34b9c2a87db380ecd7f7115882ec,40,96,Good,2024-12-10
55a0df4b5a1786cd13a7a8de759859d4,36,89,Good,2024-12-10
55a0df4b5a1786cd13a7a8de759859d4,40,99,Good,2024-12-10
a714ec6796f638ba4d5792f78dccd134,40,91,Good,2024-12-10
e8d66338fab3727e34a9179ed8804f64,41,100,Excellent,2024-12-10
882735cbdfd9f810814d17892ae50023,40,100,Excellent,2024-12-10
55a0df4b5a1786cd13a7a8de759859d4,41,100,Excellent,2024-12-10
7aa685b3b1dc1d6780bf36f7340078c9,40,307,Excellent,2024-12-10
3dde889723e33ace6af907cd5cc8e187,40,99,Good,2024-12-10
5c6287be4de9ff5afeaec72d54436fcf,35,0,Need Improvement,2024-12-10
9425be43ba92c2b4454ca7bf602efad8,41,94,Good,2024-12-10
53fde96fcc4b4ce72d7739202324cd49,40,89,Good,2024-12-10
a2232b5b6b17429cdff8ddc2f14ea8c9,40,90,Good,2024-12-10
c900ced7451da79502d29aa37ebb7b60,40,100,Excellent,2024-12-10
f23d125da1e29e34c552f448610ff25f,40,99,Good,2024-12-10
9d752cb08ef466fc480fba981cfa44a1,40,100,Excellent,2024-12-10
b67fb3360ae5597d85a005153451dd4e,35,91,Good,2024-01-19
72bcba983cd3b0bf1d4251311d8b3772,40,90,Good,2024-12-10
cacbf64b8a464fa1974da1eb0aa92851,40,90,Good,2024-12-10
aea94dc1e6d1dd330cbc2c4a480934d6,40,92,Good,2024-12-10
4424d2deec2f9468fb61e2db07ecd6b6,40,89,Good,2024-12-10
ec36e2ba64f11c9e910e0353e0836d81,40,134,Excellent,2024-12-10
5c6287be4de9ff5afeaec72d54436fcf,40,84,Average,2024-12-10
9854d7afce413aa13cd0a1d39d0bcec5,36,84,Average,2025-07-15
747c1bcceb6109a4ef936bc70cfe67de,40,100,Excellent,2024-12-10
4b26dc4663ccf960c8538d595d0a1d3a,36,112,Excellent,2024-12-10
d403137434343677b98efc88cbd5493d,40,99,Good,2024-12-10
70fc5f043205720a49d973d280eb83e7,40,100,Excellent,2024-12-10
e327b1649d06bf74fceb4fe73f83bdba,40,90,Good,2024-12-10
b607ba543ad05417b8507ee86c54fcb7,40,81,Average,2024-12-10
e6385d39ec9394f2f3a354d9d2b88eec,40,90,Good,2024-12-10
8dcf2420e78a64333a59674678fb283b,40,99,Good,2024-12-10
4ae1e2b07ecf6c799b91ed45e95278b8,40,99,Good,2024-12-10
dfa037a53e121ecc9e0926800c3e814e,40,87,Good,2024-12-10
943aa0fcda4ee2901a7de9321663b114,40,86,Good,2024-12-10
a0dc078ca0d99b5ebb465a9f1cad54ba,41,90,Good,2024-12-10
f998fe2862e4dbab7e4d18de41d02d3b,40,100,Excellent,2024-12-10
4b26dc4663ccf960c8538d595d0a1d3a,40,119,Excellent,2024-12-10
510731ac096ebcb3989fb1ed5b7075bb,40,99,Good,2024-12-10
00003e3b9e5336685200ae85d21b4f5e,40,92,Good,2024-12-10
a0dc078ca0d99b5ebb465a9f1cad54ba,40,89,Good,2024-12-10
