employee_id_hash,company_id,tenure_years,gender,marital_status,is_permanent,performance_score,performance_rating,has_promotion,behavior_avg
cba0a4ee5ccd02fda0fe3f9a3e7b89fe,101,19,O,married,t,75.21428571428571,Good,0,97.5
cbc462e27100dad71cdbf606d396ddad,70,2,O,single,t,89.4,Good,0,100.0
cbfe5681369338a48e2d1b63998099d6,101,13,O,married,t,83.07142857142857,Good,0,94.58333333333333
cc1aa436277138f61cda703991069eaf,67,7,O,married,t,73.14285714285714,Average,0,100.0
cc384c68ad503482fb24e6d1e3b512ae,81,2,O,married,t,63.55555555555556,Good,0,93.33333333333333
cc58f7abf0b0cf2d5ac95ab60e4f14e9,82,15,O,married,t,91.38461538461539,Excellent,0,99.16666666666667
ccc81a97c1535f9a631b9db584a264e4,82,15,O,married,t,98.15384615384616,Excellent,0,100.0
ccf8111910291ba472b385e9c5f59099,101,3,O,married,t,108.33333333333333,Good,0,83.57142857142856
cd758e8f59dfdf06a852adad277986ca,81,11,O,married,t,90.0909090909091,Good,0,93.33333333333334
cdc0d6e63aa8e41c89689f54970bb35f,96,16,O,married,t,82.1,Average,0,95.625
ce5140df15d046a66883807d18d0264b,67,9,O,married,t,62.333333333333336,Good,0,100.0
ce78d1da254c0843eb23951ae077ff5f,78,18,O,married,t,79.41666666666667,Excellent,0,74.58928571428571
cee631121c2ec9232f3a2f028ad5c89b,63,8,O,married,t,71.875,Good,0,96.25
cf67355a3333e6e143439161adc2d82e,78,12,O,married,t,66.0,Good,0,68.32738095238096
cf8d8c66b1212720e569b0bd67695451,67,3,O,married,t,39.666666666666664,Good,0,78.33333333333333
cffb6e2288a630c2a787a64ccc67097c,77,1,O,single,t,96.0,Good,0,100.0
d064bf1ad039ff366564f352226e7640,72,0,O,single,t,86.0,Good,0,93.75
d0f5722f11a0cc839fa2ca6ea49d8585,101,1,O,single,t,65.4,Average,0,84.64285714285714
d10ddbe86fe1df4e50c91d66087cbc6a,63,1,O,single,t,38.0,Average,0,70.0
d149231f39b05ae135fa763edb358064,72,2,O,single,t,109.0,Excellent,0,90.5
d1f255a373a3cef72e03aa9d980c7eca,63,12,O,married,t,91.5,Good,0,87.5
d240e3d38a8882ecad8633c8f9c78c9b,61,14,O,married,t,66.26666666666667,Good,0,89.58333333333333
d25a34b9c2a87db380ecd7f7115882ec,82,1,O,single,t,94.33333333333333,Good,0,96.0
d2dc6368837861b42020ee72b0896182,101,16,O,married,t,76.53846153846153,Average,0,97.5
d2ed45a52bc0edfa11c2064e9edee8bf,65,8,O,married,t,65.15384615384616,Need Improvement,0,88.75000000000001
d3802b1dc0d80d8a3c8ccc6ccc068e7c,101,11,O,married,t,95.61538461538461,Excellent,0,93.75
d38901788c533e8286cb6400b40b386d,81,21,O,married,t,101.75,Good,0,92.5
d403137434343677b98efc88cbd5493d,82,4,O,married,t,100.0909090909091,Excellent,1,95.0
d464b5ac99e74462f321c06ccacc4bff,101,5,O,widow,t,85.85714285714286,Good,1,90.0
d4ec33c0c23ae3c91764fcc625108a5a,101,2,O,single,t,90.2,Good,0,93.33333333333333
d582ac40970f9885836a61d7b2c662e4,101,1,O,single,t,46.0,Need Improvement,0,85.00000000000001
d58f855fdcc76daf232aee454c4e59f7,101,6,O,married,t,83.71428571428571,Good,1,90.0
d61e4bbd6393c9111e6526ea173a7c8b,98,10,O,married,t,83.88888888888889,Good,0,86.38888888888889
d62bcf67cf8ef4536d0ff0204922214b,101,3,O,single,t,69.88888888888889,Average,0,82.5
d630553e32ae21fb1a6df39c702d2c5c,65,9,O,married,t,84.81818181818181,Good,0,93.21428571428571
d63c4a5e9b600279c3da776f6113a400,81,2,O,married,t,80.5,Good,0,87.5
d6525aa8638c1d8d4da535fbb1a5fc80,82,11,O,married,t,90.41666666666667,Good,0,96.66666666666667
d707329bece455a462b58ce00d1194c9,60,16,O,married,t,83.25,Good,0,97.8125
d759175de8ea5b1d9a2660e45554894f,81,22,O,married,t,83.33333333333333,Excellent,0,97.5
d7b431b1a0cc5f032399870ff4710743,81,1,O,married,t,75.2,Good,0,98.75
d7e77c835af3d2a803c1cf28d60575bc,82,1,O,married,t,88.0,Average,0,90.0
d811406316b669ad3d370d78b51b1d2e,77,2,O,single,f,74.375,Good,0,90.0
d86ea612dec96096c5e0fcc8dd42ab6d,70,6,O,married,t,91.11111111111111,Good,1,100.0
d880067f879409df09ac50ba315707aa,101,15,O,married,t,77.6923076923077,Good,0,86.875
d8c24ca8f23c562a5600876ca2a550ce,101,11,O,married,t,94.3076923076923,Average,0,100.0
d90e5b6628b4291225cba0bdc643c295,82,10,O,married,t,89.91666666666667,Average,0,95.83333333333334
d93591bdf7860e1e4ee2fca799911215,76,12,O,married,t,94.14285714285714,Good,0,97.5
d9d4f495e875a2e075a1a4a6e1b9770f,61,12,O,married,t,96.46666666666667,Excellent,0,91.5
da0d1111d2dc5d489242e60ebcbaf988,65,13,O,married,t,88.83333333333333,Excellent,0,91.96428571428571
da21bae82c02d1e2b8168d57cd3fbab7,82,21,O,married,t,98.45454545454545,Excellent,0,89.75
da647c549dde572c2c5edc4f5bef039c,101,1,O,married,t,63.0,Average,0,91.66666666666666
da94be6d2b80d736e2d13d1e3c47d035,82,1,O,married,t,98.0,Excellent,0,93.125
dabd8d2ce74e782c65a973ef76fd540b,81,6,O,widow,t,76.4,Good,0,92.5
daea32adcae6abcb548134fa98f139f9,70,1,O,married,t,0.0,Need Improvement,0,90.0
db095bd14b838cbf3abf886f492c721b,101,3,O,widower,t,95.33333333333333,Good,0,97.5
db8419f41d890df802dca330e6284952,82,2,O,single,t,91.0,Good,0,97.50000000000001
db9ad56c71619aeed9723314d1456037,101,10,O,married,t,84.07692307692308,Good,0,92.5
dbe272bab69f8e13f14b405e038deb64,70,10,O,married,t,89.77777777777777,Excellent,0,58.207341269841265
dc727151e5d55dde1e950767cf861ca5,101,8,O,married,t,87.23076923076923,Good,0,99.16666666666667
dc960c46c38bd16e953d97cdeefdbc68,81,7,O,married,t,81.625,Good,0,87.08333333333333
dcc5c249e15c211f21e1da0f3ba66169,72,0,M,married,t,88.0,Good,0,87.5
dd32544610bf007f0def4abc9b7ff9ef,72,2,O,single,t,121.44444444444444,Excellent,0,92.34375
de3f712d1a02c5fb481a7a99b0da7fa3,59,4,O,married,t,71.76923076923077,Good,1,76.25
df263d996281d984952c07998dc54358,66,11,O,married,t,76.57142857142857,Average,0,76.58412698412698
df42e2244c97a0d80d565ae8176d3351,101,10,O,married,t,87.0,Good,0,89.0
df877f3865752637daa540ea9cbc474f,1,16,O,married,t,86.7,Good,0,92.85714285714285
dfa037a53e121ecc9e0926800c3e814e,82,16,O,married,t,91.6923076923077,Good,0,77.55555555555556
dfbd282c18300fa0eccceea6c5fac41f,101,7,O,married,t,86.57142857142857,Good,0,91.0
dfd7468ac613286cdbb40872c8ef3b06,81,13,O,married,t,86.33333333333333,Good,0,98.125
e00406144c1e7e35240afed70f34166a,81,16,O,married,t,97.36363636363636,Good,0,93.33333333333333
e1054bf2d703bca1e8fe101d3ac5efcd,77,3,O,single,t,96.625,Good,0,90.0
e1228be46de6a0234ac22ded31417bc7,101,7,O,married,t,83.42857142857143,Good,0,92.5
e13748298cfb23c19fdfd134a2221e7b,65,0,O,single,t,47.5,Need Improvement,0,98.75
e1d5be1c7f2f456670de3d53c7b54f4a,81,19,O,married,t,141.35714285714286,Excellent,0,100.0
e327b1649d06bf74fceb4fe73f83bdba,82,3,O,married,t,88.84615384615384,Good,1,90.625
e32c51ad39723ee92b285b362c916ca7,64,3,O,single,t,47.6,Good,1,88.75
e36286b94d3c219f414e0427e5f73aa5,101,9,O,married,t,83.35714285714286,Good,0,90.0
e44fea3bec53bcea3b7513ccef5857ac,63,8,O,married,t,94.75,Excellent,0,94.375
e49b8b4053df9505e1f48c3a701c0682,66,7,O,married,t,74.21428571428571,Average,0,85.41666666666667
e515df0d202ae52fcebb14295743063b,68,12,O,married,t,93.5,Good,0,100.0
e531e258fe3098c3bdd707c30a687d73,102,2,O,single,t,52.27272727272727,Good,0,95.0
e593c562359c3c2e42a22b808d3383e7,101,14,O,married,t,82.53846153846153,Average,0,87.08333333333333
e6385d39ec9394f2f3a354d9d2b88eec,82,1,O,married,t,90.0,Good,0,100.0
e702e51da2c0f5be4dd354bb3e295d37,81,20,O,married,t,81.58333333333333,Good,0,92.5
e744f91c29ec99f0e662c9177946c627,67,20,O,married,t,51.166666666666664,Average,0,100.0
e761813f83dfc86fa1c6e0da5510c3b8,101,10,O,married,t,76.85714285714286,Average,0,85.0
e7f8a7fb0b77bcb3b283af5be021448f,77,15,O,married,t,99.625,Good,0,100.0
e84401ad27c4cfb9815776eb9432ff17,63,1,O,single,t,102.4,Excellent,0,83.0
e8d66338fab3727e34a9179ed8804f64,82,13,O,single,t,90.25,Excellent,0,88.33333333333333
e92e1b476bb5262d793fd40931e0ed53,82,1,O,married,t,90.25,Good,0,83.75
e94550c93cd70fe748e6982b3439ad3b,66,10,O,married,t,81.33333333333333,Need Improvement,0,73.04444444444445
e951ccd95572a67138f4572c1c7d7ee8,98,10,O,married,t,70.5,Good,0,90.3125
ea81a3d20bf98ef2c9bef9dc24ec777a,83,15,O,single,t,108.58333333333333,Excellent,0,94.16666666666666
eaae5e04a259d09af85c108fe4d7dd0c,66,4,O,single,t,66.6923076923077,Average,1,79.64285714285715
eab9c5e9815adc4c40a6557495eed6d3,70,1,O,married,t,97.5,Good,0,100.0
ec16c57ed363c5ca91a3e5e5b88fe502,101,3,O,married,t,91.0909090909091,Good,0,89.99999999999999
ec36e2ba64f11c9e910e0353e0836d81,82,6,O,married,t,104.53846153846153,Good,0,96.875
edc27f139c3b4e4bb29d1cdbc45663f9,78,2,O,single,t,69.8,Good,0,98.5
ee188463935a061dee6df8bf449cb882,82,14,O,married,t,75.76923076923077,Good,0,89.0
eeb69a3cb92300456b6a5f4162093851,67,7,O,single,t,80.42857142857143,Good,0,99.16666666666667
eed5af6add95a9a6f1252739b1ad8c24,63,13,O,married,t,71.25,Average,0,89.6875
ef4e3b775c934dada217712d76f3d51f,67,10,O,married,t,78.85714285714286,Good,0,100.0
f0837f171aae7ccf1a8909b6a0cc3559,70,3,O,single,t,92.875,Excellent,1,100.0
f095cedd23b99f1696fc8caecbcf257e,101,14,O,married,t,85.0,Average,0,94.58333333333333
f0bf4a2da952528910047c31b6c2e951,101,4,O,married,t,84.92307692307692,Good,0,100.0
f19ec2b84181033bf4753a5a51d5d608,64,0,O,single,t,0.0,,0,88.75
f1c1592588411002af340cbaedd6fc33,78,4,O,married,t,83.16666666666667,Average,1,93.75
f2201f5191c4e92cc5af043eebfd0946,78,8,O,married,t,102.0,Excellent,0,95.83333333333333
f23d125da1e29e34c552f448610ff25f,82,7,O,married,t,90.66666666666667,Excellent,0,91.66666666666666
f2708856060b3b50379aeb13c54a563e,98,9,O,married,t,86.875,Excellent,0,94.58333333333333
f2925f97bc13ad2852a7a551802feea0,77,1,O,single,t,99.0,Good,0,95.0
f2f446980d8e971ef3da97af089481c3,78,0,O,single,t,0.0,,0,90.625
f35fd567065af297ae65b621e0a21ae9,82,13,O,married,t,80.38461538461539,Good,0,91.07142857142857
f387624df552cea2f369918c5e1e12bc,69,3,O,married,t,91.0,Good,0,81.25
f3c89b7be367aa4246f90aa007efe525,101,9,O,married,t,79.0,Good,0,95.0
f3f1fa1e4348bfbebdeee8c80a04c3b9,82,1,O,single,t,93.25,Excellent,0,97.5
f3f27a324736617f20abbf2ffd806f6d,101,7,O,married,t,97.16666666666667,Good,0,68.83333333333333
f4be00279ee2e0a53eafdaa94a151e2c,1,9,O,married,t,53.6,Good,0,81.875
f51238cd02c93b89d8fbee5667d077fc,101,7,O,married,t,81.92307692307692,Good,0,100.0
f550e0ba9e1c4e8bb4a5ed0ac23a952d,101,6,O,married,t,90.46153846153847,Good,1,93.75
f5e536083a438cec5b64a4954abc17f1,68,1,O,single,t,92.0,Good,0,87.5
f5e62af885293cf4d511ceef31e61c80,65,3,O,married,t,88.18181818181819,Excellent,1,92.5
f7177163c833dff4b38fc8d2872f1ec6,61,10,O,married,t,92.0,Good,0,91.5
f81dee42585b3814de199b2e88757f5c,101,10,O,married,t,84.76923076923077,Good,0,85.0
f8f122d50eba11c3af5607575b277bc6,82,11,O,married,t,101.08333333333333,Good,0,90.625
f91e24dfe80012e2a7984afa4480a6d6,81,11,O,married,t,99.75,Good,0,75.0
f92586a25bb3145facd64ab20fd554ff,82,17,O,married,t,90.0909090909091,Good,0,97.5
f93882cbd8fc7fb794c1011d63be6fb6,81,6,O,single,t,78.33333333333333,Average,0,80.0
f968fdc88852a4a3a27a81fe3f57bfc5,72,10,O,married,t,100.0,Excellent,1,97.08333333333333
f998fe2862e4dbab7e4d18de41d02d3b,82,1,O,married,t,80.0,Excellent,1,85.0
f9be311e65d81a9ad8150a60844bb94c,81,16,O,married,t,77.58333333333333,Good,0,92.8125
f9fe83f1ea3dd2108188fb7bf8aa5b3c,101,8,O,single,t,95.92307692307692,Good,0,100.0
fa14d4fe2f19414de3ebd9f63d5c0169,66,13,O,married,t,58.375,Good,0,80.0
fa7518562603d5c4a7ad69e2e5726f5f,76,2,O,single,t,96.8,Excellent,0,98.18181818181817
faa9afea49ef2ff029a833cccc778fd0,63,15,O,married,t,85.42857142857143,Excellent,0,73.13944444444444
fb2fcd534b0ff3bbed73cc51df620323,81,7,O,married,t,70.33333333333333,Good,0,96.5625
fb4c835feb0a65cc39739320d7a51c02,81,2,O,married,t,80.0,Average,0,92.5
fb89705ae6d743bf1e848c206e16a1d7,77,6,O,married,t,99.5,Good,0,100.0
fc452d063a72e0824cacf90a32c3e358,76,10,O,married,t,71.72222222222223,Average,0,72.5763888888889
fccb60fb512d13df5083790d64c4d5dd,63,11,O,married,t,62.0,Average,0,78.75
fcf1d8d2f36c0cde8eca4b86a8fe1df8,82,0,O,single,t,28.0,,0,87.5
fd9dd764a6f1d73f4340d570804eacc4,63,2,O,married,t,24.5,Need Improvement,0,96.25
fdaa09fc5ed18d3226b3a1a00f1bc48c,68,2,O,married,t,98.33333333333333,Excellent,0,88.33333333333333
fe51510c80bfd6e5d78a164cd5b1f688,81,18,O,married,t,74.63636363636364,Good,0,96.66666666666667
fea16e782bc1b1240e4b3c797012e289,82,2,O,single,t,76.4,Average,0,96.66666666666667
ff7a2112f8c3e3224ce8e3e26de1d932,101,0,O,single,t,94.0,Good,0,100.0
